LOAD_AREA_NAM,CUST_GROUP,Date,YEAR,EXPORT,IMPORT,NMI_COUNT,AGRICULTURE,MINING,MANUFACTURING,CONSTRUCTION,UTILITIES,HOSPITALITY,WHOLESALE_TRADE,RETAIL_TRADE,TRANSPORT,INFO_TELECOM,FINANCE,RENTALS,PROFESSIONALS,ADMINISTRATION,ART,OTHER_SERVICES,GOVERNMENT,EDUCATION,HEALTH,HOUSES,SWIS_GRP,SWIS_GRP_LESS_AGRICULTURE,Electricity,CPI_ALL_GROUPS,EXPORT_PER_NMI,IMPORT_PER_NMI
CANNINGTON,RESIDENTIAL,1/06/2016,2016,113578591.60,6574849.70,279533.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,406.30,23.50
CANNINGTON,RESIDENTIAL,1/06/2017,2017,103579310.20,8775050.80,286677.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,361.30,30.60
CANNINGTON,RESIDENTIAL,1/06/2018,2018,103426101.50,10866481.10,290854.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,355.60,37.40
CANNINGTON,RESIDENTIAL,1/06/2019,2019,102354099.70,14185663.10,293953.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,348.20,48.30
CANNINGTON,SMALL COMMERCIAL,1/06/2008,2008,3054119.20,0.00,1239.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,2465.00,0.00
CANNINGTON,SMALL COMMERCIAL,1/06/2009,2009,2982666.60,0.00,1244.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,2397.60,0.00
CANNINGTON,SMALL COMMERCIAL,1/06/2010,2010,2915950.70,0.00,1246.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,2340.20,0.00
CANNINGTON,SMALL COMMERCIAL,1/06/2011,2011,2754277.50,0.00,1246.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,2210.50,0.00
CANNINGTON,SMALL COMMERCIAL,1/06/2012,2012,2588996.20,0.00,1245.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,2079.50,0.00
CANNINGTON,SMALL COMMERCIAL,1/06/2013,2013,2392232.70,0.00,1253.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,1909.20,0.00
CANNINGTON,SMALL COMMERCIAL,1/06/2014,2014,2227696.30,378.50,1258.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,1770.80,0.30
CANNINGTON,SMALL COMMERCIAL,1/06/2015,2015,2141871.50,608.90,1260.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,1699.90,0.50
CANNINGTON,SMALL COMMERCIAL,1/06/2016,2016,1720466.70,8442.60,1260.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,1365.40,6.70
CANNINGTON,SMALL COMMERCIAL,1/06/2017,2017,1420896.70,13913.60,1260.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,1127.70,11.00
CANNINGTON,SMALL COMMERCIAL,1/06/2018,2018,1278253.10,24268.90,1260.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,1014.50,19.30
CANNINGTON,SMALL COMMERCIAL,1/06/2019,2019,1095904.70,34141.70,1260.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,869.80,27.10
EAST COUNTRY,LARGE COMMERCIAL,1/06/2008,2008,57087186.70,0.00,429.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,133070.40,0.00
EAST COUNTRY,LARGE COMMERCIAL,1/06/2009,2009,56457728.30,0.00,441.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,128022.10,0.00
EAST COUNTRY,LARGE COMMERCIAL,1/06/2010,2010,59757227.20,0.00,449.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,133089.60,0.00
EAST COUNTRY,LARGE COMMERCIAL,1/06/2011,2011,63386627.90,0.00,455.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,139311.30,0.00
EAST COUNTRY,LARGE COMMERCIAL,1/06/2012,2012,70745219.80,0.00,459.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,154129.00,0.00
EAST COUNTRY,LARGE COMMERCIAL,1/06/2013,2013,52575721.10,0.00,463.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,113554.50,0.00
EAST COUNTRY,LARGE COMMERCIAL,1/06/2014,2014,56216736.20,2.80,466.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,120636.80,0.00
EAST COUNTRY,LARGE COMMERCIAL,1/06/2015,2015,70213390.40,22.40,468.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,150028.60,0.00
EAST COUNTRY,LARGE COMMERCIAL,1/06/2016,2016,75066952.60,161.00,468.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,160399.50,0.30
EAST COUNTRY,LARGE COMMERCIAL,1/06/2017,2017,78716893.00,2813.70,477.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,165024.90,5.90
EAST COUNTRY,LARGE COMMERCIAL,1/06/2018,2018,80670160.40,212.10,488.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,165307.70,0.40
EAST COUNTRY,LARGE COMMERCIAL,1/06/2019,2019,83814976.30,434.90,496.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,168981.80,0.90
EAST COUNTRY,OTHER,1/06/2008,2008,32253121.50,693.90,28684.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,1124.40,0.00
EAST COUNTRY,OTHER,1/06/2009,2009,32710267.00,7869.60,29197.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,1120.30,0.30
EAST COUNTRY,OTHER,1/06/2010,2010,33123294.80,19198.20,29434.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,1125.30,0.70
EAST COUNTRY,OTHER,1/06/2011,2011,31048789.50,61497.10,29674.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,1046.30,2.10
EAST COUNTRY,OTHER,1/06/2012,2012,30782435.50,136035.90,29862.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,1030.80,4.60
EAST COUNTRY,OTHER,1/06/2013,2013,30840850.60,181317.10,30012.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,1027.60,6.00
EAST COUNTRY,OTHER,1/06/2014,2014,30392453.20,278618.50,30158.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,1007.80,9.20
EAST COUNTRY,OTHER,1/06/2015,2015,30334591.40,466032.70,30364.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,999.00,15.30
EAST COUNTRY,OTHER,1/06/2016,2016,30252505.90,702457.90,30571.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,989.60,23.00
EAST COUNTRY,OTHER,1/06/2017,2017,29243910.20,875626.50,30763.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,950.60,28.50
EAST COUNTRY,OTHER,1/06/2018,2018,28396657.30,1323143.10,30975.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,916.80,42.70
EAST COUNTRY,OTHER,1/06/2019,2019,28501742.20,10015617.80,31199.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,913.50,321.00
EAST COUNTRY,RESIDENTIAL,1/06/2008,2008,44259238.60,16721.70,75837.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,583.60,0.20
EAST COUNTRY,RESIDENTIAL,1/06/2009,2009,45451836.00,54509.50,77097.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,589.50,0.70
EAST COUNTRY,RESIDENTIAL,1/06/2010,2010,44652422.20,182364.00,78151.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,571.40,2.30
EAST COUNTRY,RESIDENTIAL,1/06/2011,2011,41841827.40,642505.40,79143.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,528.70,8.10
EAST COUNTRY,RESIDENTIAL,1/06/2012,2012,40638086.10,1275488.40,79774.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,509.40,16.00
EAST COUNTRY,RESIDENTIAL,1/06/2013,2013,41151511.40,1697614.20,80449.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,511.50,21.10
EAST COUNTRY,RESIDENTIAL,1/06/2014,2014,40671850.50,2194263.20,81235.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,500.70,27.00
EAST COUNTRY,RESIDENTIAL,1/06/2015,2015,40710187.90,2735243.90,81960.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,496.70,33.40
EAST COUNTRY,RESIDENTIAL,1/06/2016,2016,42871759.30,3336702.10,82739.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,518.20,40.30
EAST COUNTRY,RESIDENTIAL,1/06/2017,2017,39468744.00,4188378.90,83386.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,473.30,50.20
EAST COUNTRY,RESIDENTIAL,1/06/2018,2018,38297332.50,5195466.50,83959.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,456.10,61.90
EAST COUNTRY,RESIDENTIAL,1/06/2019,2019,38160122.60,6495427.70,84523.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,451.50,76.80
EAST COUNTRY,SMALL COMMERCIAL,1/06/2008,2008,529199.40,0.00,1445.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,366.20,0.00
EAST COUNTRY,SMALL COMMERCIAL,1/06/2009,2009,513655.80,0.00,1468.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,349.90,0.00
EAST COUNTRY,SMALL COMMERCIAL,1/06/2010,2010,491666.30,0.00,1468.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,334.90,0.00
EAST COUNTRY,SMALL COMMERCIAL,1/06/2011,2011,457081.00,162.50,1468.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,311.40,0.10
EAST COUNTRY,SMALL COMMERCIAL,1/06/2012,2012,450791.40,1146.30,1468.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,307.10,0.80
EAST COUNTRY,SMALL COMMERCIAL,1/06/2013,2013,444687.90,3398.40,1468.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,302.90,2.30
EAST COUNTRY,SMALL COMMERCIAL,1/06/2014,2014,459375.30,5397.80,1471.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,312.30,3.70
EAST COUNTRY,SMALL COMMERCIAL,1/06/2015,2015,455983.90,8577.20,1472.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,309.80,5.80
EAST COUNTRY,SMALL COMMERCIAL,1/06/2016,2016,446972.10,8832.30,1472.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,303.60,6.00
EAST COUNTRY,SMALL COMMERCIAL,1/06/2017,2017,411717.10,10608.00,1472.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,279.70,7.20
EAST COUNTRY,SMALL COMMERCIAL,1/06/2018,2018,379752.30,14767.80,1472.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,258.00,10.00
EAST COUNTRY,SMALL COMMERCIAL,1/06/2019,2019,366881.50,26810.70,1472.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,249.20,18.20
EAST PERTH,LARGE COMMERCIAL,1/06/2008,2008,227716572.20,0.40,1993.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,114258.20,0.00
EAST PERTH,LARGE COMMERCIAL,1/06/2009,2009,233061170.60,0.00,2079.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,112102.50,0.00
EAST PERTH,LARGE COMMERCIAL,1/06/2010,2010,238424493.70,11.20,2165.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,110126.80,0.00
EAST PERTH,LARGE COMMERCIAL,1/06/2011,2011,243640381.70,0.00,2203.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,110594.80,0.00
EAST PERTH,LARGE COMMERCIAL,1/06/2012,2012,248199062.00,0.00,2251.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,110261.70,0.00
EAST PERTH,LARGE COMMERCIAL,1/06/2013,2013,256092509.30,0.00,2307.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,111006.70,0.00
EAST PERTH,LARGE COMMERCIAL,1/06/2014,2014,245323390.80,0.90,2380.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,103077.10,0.00
EAST PERTH,LARGE COMMERCIAL,1/06/2015,2015,237475364.20,587.00,2442.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,97246.30,0.20
EAST PERTH,LARGE COMMERCIAL,1/06/2016,2016,232052130.80,425.30,2500.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,92820.90,0.20
EAST PERTH,LARGE COMMERCIAL,1/06/2017,2017,224079757.70,4118.10,2571.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,87156.70,1.60
EAST PERTH,LARGE COMMERCIAL,1/06/2018,2018,232684760.60,5768.90,2615.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,88980.80,2.20
